date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:19	37923/37923	---MC-	200	added ('OK')	text/html	etag:%2251d49-9423-456e4e4f%22	http://www.cbass.com/FloydLandis.htm	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.cbass.com/FloydLandis.htm	(from )
17:11:19	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2016%20Jul%202010%2000:11:17%20GMT	http://www.cbass.com/robots.txt		(from )
17:11:19	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2016%20Jul%202010%2000:11:19%20GMT	http://www.nytimes.com/glogin?URI=http://www.nytimes.com/2010/02/16/sports/cycling/16landis.html&OQ=_rQ3D1&OP=361e9a93Q2FhQ25g8hRybQ7DQ2FyyVQ2AhQ2AQ5EQ7EQ5EhQ5EQ2AhQ7EQ5DhQ7DdyQ2FVQ7DhbnbGWQ7CQ5BhQ7EQ5DG0Q7CRWQ7DiXVOG	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.nytimes.com/glogin.11771a0.delayed	(from )
17:11:22	69769/69769	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:18%20GMT	http://www.nytimes.com/2010/02/16/sports/cycling/16landis.html?_r=1	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.nytimes.com/2010/02/16/sports/cycling/16landis62c2.html	(from )
17:11:22	273/273	---M--	200	added ('OK')	text/plain	etag:%2227d-4bd5cd48%22	http://www.nytimes.com/robots.txt		(from )
17:11:24	102254/102254	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:22%20GMT	http://www.wikio.com/sports/cycling/riders/floyd_landis	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.wikio.com/sports/cycling/riders/floyd_landis.html	(from )
17:11:28	206027/206027	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:24%20GMT	http://www.huffingtonpost.com/2010/02/15/floyd-landis-arrest-warra_n_462711.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.huffingtonpost.com/2010/02/15/floyd-landis-arrest-warra_n_462711.html	(from )
17:11:28	89/-1	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jul%202010%2000:11:27%20GMT	http://news.yahoo.com/s/afp/20100608/ts_afp/cyclingusalandisdoping	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/news.yahoo.com/s/afp/20100608/ts_afp/cyclingusalandisdoping.11b.delayed	(from )
17:11:28	32279/32279	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2016%20Jul%202010%2000:11:28%20GMT	http://search.yahoo.com/404handler?src=news&fr=404_news&ref=&url=http%3A%2F%2Fnews.yahoo.com%2Fs%2Fafp%2F20100608%2Fts_afp%2Fcyclingusalandisdoping	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/search.yahoo.com/404handler.11c37a0.delayed	(from )
17:11:29	29141/29141	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:40%20GMT	http://www.nydailynews.com/topics/Floyd+Landis	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.nydailynews.com/topics/Floyd+Landis.html	(from )
17:11:29	23308/23308	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:29%20GMT	http://orthopedics.about.com/od/famousinjuries/p/landis.htm	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/orthopedics.about.com/od/famousinjuries/p/landis.htm	(from )
17:11:30	140/140	---M--	200	added ('OK')	text/plain	etag:%2260a22e87-6e77-4f9e-9139-5b5a15b472d7%22	http://freefloydlandis.blogspot.com/robots.txt		(from )
17:11:30	336/336	---MC-	200	added ('OK')	text/plain	date:Fri,%2016%20Jul%202010%2000:11:30%20GMT	http://orthopedics.about.com/robots.txt		(from )
17:11:30	17014/17014	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:29%20GMT	http://www.usacycling.org/bios/user/bio.php?id=99	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.usacycling.org/bios/user/bio0468.html	(from )
17:11:31	67030/67030	---MC-	403	error ('Forbidden')	text/html	date:Fri,%2016%20Jul%202010%2000:11:30%20GMT	http://en.wikipedia.org/wiki/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/en.wikipedia.org/wiki/Michael_Jackson.120.delayed	(from )
17:11:31	35/35	---M--	200	added ('OK')	text/plain	etag:%2211801c-23-4804cdcbbaf00%22	http://www.usacycling.org/robots.txt		(from )
17:11:34	108118/108118	---MC-	200	added ('OK')	text/html	etag:%222aeae1-1a656-48b75f8a77080%22	http://www.michaeljackson.com/us/home	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.michaeljackson.com/us/home.html	(from )
17:11:34	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Jul%202010%2000:11:33%20GMT	http://www.cnn.com/SPECIALS/2009/michael.jackson.remembered	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.cnn.com/SPECIALS/2009/michael.jackson.122.delayed	(from )
17:11:37	819/819	---MC-	200	added ('OK')	text/plain	etag:%22584d83-a08-482ea6ab445c0%22	http://www.michaeljackson.com/robots.txt		(from )
17:11:37	272/272	---MC-	200	added ('OK')	text/plain	date:Fri,%2016%20Jul%202010%2000:11:36%20GMT	http://www.cnn.com/robots.txt		(from )
17:11:38	152441/152441	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:37%20GMT	http://www.myspace.com/michaeljackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.myspace.com/michaeljackson.html	(from )
17:11:39	67282/67282	---MC-	403	error ('Forbidden')	text/html	date:Fri,%2016%20Jul%202010%2000:11:38%20GMT	http://simple.wikipedia.org/wiki/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/simple.wikipedia.org/wiki/Michael_Jackson.124.delayed	(from )
17:11:40	98488/98488	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:39%20GMT	http://today.msnbc.msn.com/id/37764023	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/today.msnbc.msn.com/id/37764023.html	(from )
17:11:40	88193/88193	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:40%20GMT	http://www.facebook.com/michaeljackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.facebook.com/michaeljackson.html	(from )
17:11:40	404/404	---M--	200	added ('OK')	text/plain	date:Fri,%2016%20Jul%202010%2000:11:40%20GMT	http://www.facebook.com/robots.txt		(from )
17:11:41	132283/132283	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:40%20GMT	http://www.flixster.com/actor/michael-jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.flixster.com/actor/michael-jackson.html	(from )
17:11:41	329/329	---MC-	200	added ('OK')	text/plain	etag:%2236c%22	http://www.flixster.com/robots.txt		(from )
17:11:46	78574/78574	---M--	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202010%2019:28:14%20GMT	http://www.fanhistory.com/wiki/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.fanhistory.com/wiki/Michael_Jackson.html	(from )
17:11:46	116/116	---MC-	200	added ('OK')	text/plain	etag:%223dc800b-c6-8bffa100%22	http://www.fanhistory.com/robots.txt		(from )
17:11:48	168121/168121	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:46%20GMT	http://www.last.fm/music/Michael+Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.last.fm/music/Michael+Jackson.html	(from )
17:11:48	69075/69075	---M--	200	added ('OK')	text/html	etag:f0ac6c0cd4fc976955efb3c991226	http://www.mtv.com/music/artist/jackson_michael/artist.jhtml	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.mtv.com/music/artist/jackson_michael/artist.html	(from )
17:11:59	529682/529682	---MC-	200	added ('OK')	text/html	date:Mon,%2019%20Apr%202010%2022:38:51%20GMT	http://www.jackopedia.com/wiki/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.jackopedia.com/wiki/Michael_Jackson.html	(from )
17:11:59	148/148	---M--	200	added ('OK')	text/plain	etag:%22ea4b96ef-c1aa-434b-a872-af6c5df0fe3d%22	http://michaeljacksonthebeerhunter.blogspot.com/robots.txt		(from )
17:12:00	215772/215772	---MC-	200	added ('OK')	text/html	etag:%222030efb31afda195091e2ab425405500%22	http://mog.com/music/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/mog.com/music/Michael_Jackson.html	(from )
17:12:00	241/241	---MC-	200	added ('OK')	text/plain	etag:%22f7f829e-2c5-4768c33c6acc0%22	http://www.jackopedia.com/robots.txt		(from )
17:12:01	36718/36718	---MC-	200	added ('OK')	text/html	etag:%22b4849c35-8f6e-3e4dc0f8d79c0%22	http://anomalies-unlimited.com/Jackson.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/anomalies-unlimited.com/Jackson.html	(from )
17:12:03	724/724	---MC-	404	error ('Not%20Found')	text/html	etag:%22d2e29bc8-4e4-486ceffc79be2%22	http://anomalies-unlimited.com/robots.txt		(from )
17:12:04	124035/124035	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:04%20GMT	http://abcnews.go.com/entertainment/michaeljackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/abcnews.go.com/entertainment/michaeljackson.html	(from )
17:12:04	53008/53008	---MC-	200	added ('OK')	text/html	etag:%2210ec56b-cf10-48b760dd04f40%22	http://www.michaeljackson.com/us/this-is-it	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.michaeljackson.com/us/this-is-it.html	(from )
17:12:06	67030/67030	---MC-	403	error ('Forbidden')	text/html	date:Fri,%2016%20Jul%202010%2000:12:05%20GMT	http://en.wikiquote.org/wiki/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/en.wikiquote.org/wiki/Michael_Jackson.131.delayed	(from )
17:12:08	289373/289373	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:11:55%20GMT	http://www.amazon.com/Michael-Jackson/e/B000APU04Q	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.amazon.com/Michael-Jackson/e/B000APU04Q.html	(from )
17:12:09	138777/138777	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:08%20GMT	http://www.youtube.com/michaeljackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.youtube.com/michaeljackson.html	(from )
17:12:10	195/195	---M--	200	added ('OK')	text/plain	etag:%22191-489289f59c400%22-gzip	http://www.youtube.com/robots.txt		(from )
17:12:10	17996/17996	---MC-	403	error ('Forbidden')	text/html	date:Fri,%2016%20Jul%202010%2000:12:08%20GMT	http://en.wikiquote.org/robots.txt		(from )
17:12:12	144069/144069	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:12%20GMT	http://www.chicagotribune.com/topic/entertainment/music/michael-jackson-PECLB002548.topic	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.chicagotribune.com/topic/entertainment/music/michael-jackson-PECLB002548.html	(from )
17:12:13	59027/59027	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:12%20GMT	http://www.theinsider.com/celebrities/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.theinsider.com/celebrities/Michael_Jackson.html	(from )
17:12:13	151636/151636	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Jul%202010%2023:10:45%20GMT	http://www.hollyscoop.com/michael-jackson/40.aspx	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.hollyscoop.com/michael-jackson/40.html	(from )
17:12:17	100765/100765	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:13%20GMT	http://topics.nytimes.com/top/reference/timestopics/people/j/michael_jackson/index.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/topics.nytimes.com/top/reference/timestopics/people/j/michael_jackson/index.html	(from )
17:12:18	161173/161173	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:16%20GMT	http://www.ilike.com/artist/Michael+Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.ilike.com/artist/Michael+Jackson.html	(from )
17:12:18	66875/66875	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Jun%202010%2001:35:16%20GMT	http://uncyclopedia.wikia.com/wiki/Michael_Jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/uncyclopedia.wikia.com/wiki/Michael_Jackson.html	(from )
17:12:35	151602/151602	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:35%20GMT	http://www.accesshollywood.com/michael-jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.accesshollywood.com/michael-jackson.html	(from )
17:12:36	62141/62141	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:36%20GMT	http://www.biography.com/articles/Michael-Jackson-38211	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.biography.com/articles/Michael-Jackson-38211.html	(from )
17:12:41	78/78	---MC-	200	added ('OK')	text/plain	etag:%22f5-45-45899f63%22	http://www.biography.com/robots.txt		(from )
17:12:42	78541/78541	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:42%20GMT	http://abcnews.go.com/Entertainment/MichaelJackson/story?id=7932509&page=1	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/abcnews.go.com/Entertainment/MichaelJackson/story2a77.html	(from )
17:12:43	223909/223909	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:38%20GMT	http://www.mahalo.com/michael-jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.mahalo.com/michael-jackson.html	(from )
17:12:46	143455/143455	---M--	200	added ('Apple%20WebObjects')	text/html	date:Fri,%2016%20Jul%202010%2000:12:43%20GMT	http://itunes.apple.com/us/artist/michael-jackson/id32940	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/itunes.apple.com/us/artist/michael-jackson/id32940.html	(from )
17:12:46	113/113	---MC-	200	added ('OK')	text/plain	etag:%22d1-488ae5229c9c0%22	http://itunes.apple.com/robots.txt		(from )
17:12:48	56013/56013	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:46%20GMT	http://www.npr.org/templates/story/story.php?storyId=105394802	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.npr.org/templates/story/storyc505.html	(from )
17:12:49	263/263	---MC-	200	added ('OK')	text/plain	etag:%2213fc1-23b-475be42df2940%22	http://www.nme.com/robots.txt		(from )
17:12:50	68290/68290	---MC-	403	error ('Forbidden')	text/html	date:Fri,%2016%20Jul%202010%2000:12:49%20GMT	http://en.wikipedia.org/wiki/Iranian_presidential_election,_2009	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/en.wikipedia.org/wiki/Iranian_presidential_election,_2009.140.delayed	(from )
17:12:51	69080/69080	---MC-	200	added ('ok')	text/html	date:Thu,%2015%20Jul%202010%2012:06:47%20GMT	http://www.contactmusic.com/info/michael_jackson	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.contactmusic.com/info/michael_jackson.html	(from )
17:12:52	72523/72523	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:52%20GMT	http://www.csmonitor.com/World/Middle-East/2009/0617/p06s01-wome.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.csmonitor.com/World/Middle-East/2009/0617/p06s01-wome.html	(from )
17:12:54	787/787	---M--	200	added ('OK')	text/plain	date:Fri,%2019%20Feb%202010%2015:46:40%20GMT	http://www.csmonitor.com/robots.txt		(from )
17:12:55	58971/58971	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:55%20GMT	http://www.foxnews.com/story/0,2933,525926,00.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.foxnews.com/story/0,2933,525926,00.html	(from )
17:12:59	191/191	---M--	200	added ('OK')	text/plain	etag:%22846d77bf7d7f5a03a03cd91b97527179%22	http://www.washingtontimes.com/robots.txt		(from )
17:13:00	216517/216517	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:12:58%20GMT	http://www.guardian.co.uk/commentisfree/2010/jun/06/iran-election-opposition	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.guardian.co.uk/commentisfree/2010/jun/06/iran-election-opposition.html	(from )
17:13:01	169/169	---MC-	404	error ('Not%20Found')	text/html	etag:%226bdec-c9-5a704ec0%22	http://www.oilempire.us/robots.txt		(from )
17:13:01	100888/100888	---MC-	200	added ('OK')	text/html	etag:%2262378-18a18-76b64a40%22	http://www.oilempire.us/elections.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.oilempire.us/elections.html	(from )
17:13:04	71098/71098	---M--	200	added ('OK')	text/html	etag:5526721-1279239181411	http://www.telegraph.co.uk/news/worldnews/middleeast/iran/5526721/Iran-elections-revolt-as-crowds-protest-at-Mahmoud-Ahmadinejads-rigged-victory.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.telegraph.co.uk/news/worldnews/middleeast/iran/5526721/Iran-elections-revolt-as-crowds-protest-at-Mahmoud-Ahmadinejads-rigged-victory.html	(from )
17:13:04	235/235	---M--	200	added ('OK')	text/plain	etag:%224e6315-1ae-48b4554598877%22	http://www.telegraph.co.uk/robots.txt		(from )
17:13:05	52541/52541	---M--	200	added ('OK')	text/html	etag:%22070cc21c509592bc8b7c458215235c97%22-gzip	http://twitter.com/IranRiggedElect	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/twitter.com/IranRiggedElect.html	(from )
17:13:05	165/165	---MC-	200	added ('OK')	text/plain	etag:%22600d-197-4707ad02131c0%22	http://www.spokesman.com/robots.txt		(from )
17:13:11	45432/45432	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2000:13:07%20GMT	http://www.time.com/time/specials/packages/article/0,28804,1904645_1904644,00.html	C:/src/asi/Interns/JuliaSchwarz/Projects/WebCredibility/main/WebCredibility/Downloaded%20Web%20Pages/PagesForAllUrls/www.time.com/time/specials/packages/article/0,28804,1904645_1904644,00.html	(from )
